"﻿Catalog_Number"	"Kind_of_Object"	"Scientific_Name"	"Family"	"Phylum"	"Class"	"Order"	"Identified_By"	"Date_Identified"	"Current_Identification"	"Other_Identifications"	"Type_Status"	"Type_Citations"	"Kind_of_Voucher"	"Classification"	"Common_Name"	"Collection_Name"	"Specimen_Count"	"Sex_and_Stage"	"Preparation"	"Station_Number"	"Collector(s)"	"Date_Collected"	"Collection_Method"	"Ocean"	"Sea/Gulf"	"Bay/Sound"	"Country"	"Province/State"	"District/County"	"City/Town"	"Precise_Locality"	"Centroid_Latitude"	"Centroid_Longitude"	"Elevation_(m)"	"Expedition_Name"	"Vessel"	"Cruise"	"River_Basin"	"Microhabitat_Description"	"Depth_(m)"	"Depth_Notes"	"Geologic_Age"	"Notes"	"Field_Number(s)"	"GenBank_Numbers"	"Other_Numbers_(Type:Value)"	"Accession_Number"	"Genetic_Sample_Type"	"Biorepository_Number"	"Specimen_Voucher_Number"	"Bold_ID"	"Preservation_Method"	"Embargo?"	"Depleted?"	"Record_Last_Modified"	"EZID"
"USNM 1232715"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0969"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	73	NA	NA	NA	"BOLLAND/RFB 0969"	NA	NA	381691	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/3aa071ed3-a884-4a80-a3dd-e070d8d649ea"
"USNM 1232716"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0969"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	73	NA	NA	NA	"BOLLAND/RFB 0969"	NA	NA	381691	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/3bbf1ce8c-b891-4d5a-9278-50085ae90243"
"USNM 1232717"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0975"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	79	NA	NA	NA	"BOLLAND/RFB 0975"	NA	NA	381691	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/3a8150175-58e0-4aa8-853b-9849ce271156"
"USNM 1232718"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0975"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	79	NA	NA	NA	"BOLLAND/RFB 0975"	NA	NA	381691	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/3cedfc972-3bce-4c18-adcb-1a3b9262e309"
"USNM 1232738"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0979"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	61	NA	NA	NA	"BOLLAND/RFB 0979"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/35a362df8-384f-40d5-a9a5-9ddbbdb02b37"
"USNM 1232739"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0969"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	73	NA	NA	NA	"BOLLAND/RFB 0969"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/332ffe9cb-ecc8-49e9-bea9-4fd88bd0b537"
"USNM 1232740"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0975"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	79	NA	NA	NA	"BOLLAND/RFB 0975"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/3cf2d2e80-6da0-49b0-bb27-f6f94a3a6e14"
"USNM 1232741"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"RFB 0975"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	79	NA	NA	NA	"BOLLAND/RFB 0975"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:38"	"http://n2t.net/ark:/65665/391afaf9b-16cc-490e-866f-1e040d9702b8"
"USNM 1235682"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2"	NA	"Dry; Dry"	"202C"	NA	NA	"Trawl"	"Indian Ocean"	"Arabian Sea"	NA	"India"	NA	NA	NA	"W Of Bombay"	18.45	71.22	NA	"IIOE - International Indian Ocean Expedition"	"Anton Bruun R/V"	"4B"	NA	NA	84	NA	NA	"collector's label: \"LC-2 Trawl 202C 14-11-63\" location inferred from other Alton Brun specimens with similar location data and date"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:36"	"http://n2t.net/ark:/65665/30d3266a0-005e-4152-9e73-db9be1fc2a36"
"USNM 1235683"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2"	NA	"Dry; Dry"	"269C"	NA	NA	NA	"Indian Ocean"	"Arabian Sea, Gulf of Oman"	NA	"Oman"	NA	NA	NA	"Muscat"	23.58	58.82	NA	"IIOE - International Indian Ocean Expedition"	"Anton Bruun R/V"	"4B"	NA	NA	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:36"	"http://n2t.net/ark:/65665/37acc0689-9019-4d59-aca5-270ff9dace0c"
"USNM 1235877"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"10"	"Smith-Vaniz, W. F."	NA	"Trawled"	"Indian Ocean"	"Arabian Sea, Persian Gulf"	NA	"Saudi Arabia"	NA	NA	NA	NA	26.9675	50.913	NA	"FAO Colombia Maratime Project"	"M/V Lemuru"	NA	NA	NA	63	NA	NA	NA	NA	NA	"SOSC Invoice No. : 729"	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:36"	"http://n2t.net/ark:/65665/35bf373de-8fef-4113-8d85-33b9ac527398"
"USNM 1235878"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"10"	"Smith-Vaniz, W. F."	NA	"Trawled"	"Indian Ocean"	"Arabian Sea, Persian Gulf"	NA	"Saudi Arabia"	NA	NA	NA	NA	26.9675	50.913	NA	"FAO Colombia Maratime Project"	"M/V Lemuru"	NA	NA	NA	63	NA	NA	NA	NA	NA	"SOSC Invoice No. : 729"	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/18 15:36"	"http://n2t.net/ark:/65665/32f294f5b-7971-4d1d-b29d-62f24a608a5b"
"USNM 1249964"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"269C"	NA	NA	NA	"Indian Ocean"	"Arabian Sea, Gulf of Oman"	NA	"Oman"	NA	NA	NA	"Muscat"	23.58	58.82	NA	"IIOE - International Indian Ocean Expedition"	"Anton Bruun R/V"	"4B"	NA	NA	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"10/9/18 17:16"	"http://n2t.net/ark:/65665/36b67ffe1-8bfc-4d17-aefc-fb2275c99aab"
"USNM 1249965"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2"	NA	"Dry; Dry"	"202A"	"Gardner, J. E."	NA	"Trawl - Shrimp"	"Indian Ocean"	"Arabian Sea"	NA	"India"	NA	NA	NA	"Panaji, West Of Panaji"	17.37	71.7	NA	"IIOE - International Indian Ocean Expedition"	"Anton Bruun R/V"	"4B"	NA	NA	106	NA	NA	NA	NA	NA	"collector number : LC-2; collector number : LC-3"	NA	NA	NA	NA	NA	NA	NA	NA	"12/23/19 21:57"	"http://n2t.net/ark:/65665/3708fa153-7422-4c0b-8b43-ee9b7dabe27a"
"USNM 1270733"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	"19-Jan"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 LOT"	NA	"Dry"	NA	"Hwang, C. O."	NA	NA	"North Pacific Ocean"	NA	NA	NA	NA	NA	NA	NA	32.6967	172.257	NA	NA	"Oyang 96 F/V"	NA	NA	NA	470	NA	NA	NA	"2014-96-20-4"	NA	NA	2071648	NA	NA	NA	NA	NA	NA	NA	"3/10/19 19:32"	"http://n2t.net/ark:/65665/39263071d-4e0e-4998-ad38-fcbc22ff32b8"
"USNM 1403755"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	"12-Feb-20"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	NA	NA	NA	"Submersible"	"South Pacific Ocean"	NA	NA	"Ecuador"	"Galapagos Islands"	NA	NA	"Isabela Island, Fernandina Island; in channel between islands"	-0.242017	-91.4155	NA	NA	"Johnson Sea Link I DSR/V"	"3915"	NA	NA	336.81	NA	NA	NA	NA	NA	"sample number : 23-X-95-1-008"	2074502	NA	NA	NA	NA	NA	NA	NA	"4/11/20 12:41"	"http://n2t.net/ark:/65665/3d05299fe-4377-493c-bb70-acbde97ff053"
"USNM 1422531"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	"20-Oct"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 LOT"	NA	"Alcohol (Ethanol)"	"2014-96-20-4"	NA	NA	NA	"North Pacific Ocean"	NA	NA	NA	NA	NA	NA	"Daikakyji Seamount"	32.6967	172.257	NA	NA	"Oyang R/V"	NA	NA	NA	470	NA	NA	NA	NA	NA	NA	2071544	NA	NA	NA	NA	NA	NA	NA	"10/28/20 16:08"	"http://n2t.net/ark:/65665/3d69a7cdb-d4c2-407d-aff6-e49007e44262"
"USNM 1422532"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	"20-Oct"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 LOT"	NA	"Alcohol (Ethanol)"	"2014-501-F-94-1"	NA	2005-10-18	NA	"North Pacific Ocean"	NA	NA	NA	NA	NA	NA	"Emperor Seamount, KoKo"	35.5667	171.565	NA	NA	"Oryong 501 F/V"	NA	NA	NA	372	NA	NA	NA	NA	NA	NA	2071544	NA	NA	NA	NA	NA	NA	NA	"10/28/20 16:13"	"http://n2t.net/ark:/65665/3e5acc710-c7f9-4151-a986-9990453e7fcd"
"USNM 1438742"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	"2016"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"870-4"	NA	NA	NA	"North Pacific Ocean"	NA	NA	NA	NA	NA	NA	"Hawaiian-Emperor Seamount Chain, Bank 11"	28.9894	179.551	NA	NA	"Pisces V DSR/V"	"870"	NA	NA	645	NA	NA	NA	NA	NA	NA	2078649	NA	NA	NA	NA	NA	NA	NA	"2/1/21 18:13"	"http://n2t.net/ark:/65665/3d9eb9835-7c86-488f-86c8-96e8b2e65661"
"USNM 1439542"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	"2016"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"11"	"Grigg, R. W.; Eldredge, L. G."	NA	"Dredge"	"North Pacific Ocean"	NA	NA	"Northern Mariana Islands"	NA	NA	NA	"Rota Island, leeward coast, 54 Fathom Bank"	14.2067	145.18	NA	NA	"Panglou Oro R/V"	NA	NA	NA	164	NA	NA	NA	NA	NA	NA	2079514	NA	NA	NA	NA	NA	NA	NA	"2/11/21 14:37"	"http://n2t.net/ark:/65665/35e68e26f-45b0-4098-a221-9ac2bbb4847b"
"USNM 1439588"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"	"2016"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"18"	"Grigg, R. W.; Eldredge, L. G."	NA	"Dredge"	"North Pacific Ocean"	NA	NA	"Northern Mariana Islands"	NA	NA	NA	"Saipan Island, Saipan Channel"	15.1042	145.67	NA	NA	"Panglou Oro R/V"	NA	NA	NA	127	NA	NA	NA	NA	NA	NA	2079514	NA	NA	NA	NA	NA	NA	NA	"2/11/21 20:21"	"http://n2t.net/ark:/65665/3c8441c03-c526-4d61-9747-076de206a760"
"68033"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Tokunoshima, Senma Bay"	27.78194444	128.8736111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"60875"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Horseshoe Cliffs, 1 km WNW Onna Village, Okinawa Islands"	26.5	127.8483333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"67078"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Tonaki/Umusaki, Okinawa"	26.35833333	127.1633333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"67079"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Horseshoe Cliffs, 1 km WNW Onna Village, Okinawa"	26.5	127.8483333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"CNID-3702"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Cuba, Old Bahama Channel north of Cayo Coco"	22.6	-78.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"68099"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Tokunoshima, Senma Bay"	27.78194444	128.8736111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"67120"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Horseshoe Cliffs, 1 km W.N.W. of Onna Village, Okinawa"	26.5	127.8483333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"68100"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Okinawa, Iejima"	26.72333333	127.8388889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"67077"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Ko Dok Mai, E of Phuket"	7.795833333	98.5375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"139338"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2007-11-20	NA	NA	NA	NA	NA	NA	NA	NA	"California"	33.4773845	-119.1444253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"68101"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Tonaki/Umusaki, Okinawa"	26.35833333	127.1633333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"68034"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Onna, Okinawa"	26.5	127.8483333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"67066"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E of St. Augustine"	30.16666667	-78.73333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"68041"	NA	"Acanthogorgia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Okinawa, Iejima"	26.72333333	127.8388889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
