Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),GenBank Numbers,Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 77618,Specimen/Lot,cf. Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 ca.,,Dry,,"Muzik, K.",24-May-82,,North Pacific Ocean,,,Japan,,,,"Honshu Island, Izu",34.8,139.2,,,,,,,20,,,,,,Original Number : JP0027KM,350091,,,,,,,,5/10/16 17:36,http://n2t.net/ark:/65665/32457fece-aad9-4cce-a394-9b72c71e2b97
USNM 49893,Specimen/Lot,cf. Muricella sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,Muricella sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),2815,United States Fish Commission,9 Apr 1888,Tangles,South Pacific Ocean,,,Ecuador,Galapagos Islands,,,"Santa Maria Island, South of",-1.2917,-90.5042,,,Albatross R/V,,,,61.3,,,,USFC/A2815,,,0,,,,,,,,10/20/14 20:23,http://n2t.net/ark:/65665/3e753e0ed-2077-40e5-997e-3338c8667838
USNM 49897,Specimen/Lot,cf. Muricella sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,Muricella sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),5543,United States Fish Commission,20-Aug-09,"Trawl - Tanner Beam, 12 ft",North Pacific Ocean,Mindanao Sea,,Philippines,Negros Oriental,,,"Mindanao Island, Tagolo Point, NE of Togolo Light",8.7875,123.583,,Philippines Expedition,Albatross R/V,,,,296,,,,USFC/A5543,,,0,,,,,,,,8/12/15 21:11,http://n2t.net/ark:/65665/300491f71-6856-4540-a1af-aa9bb8d1997d
USNM 76176,Specimen/Lot,cf. Muricella sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History",,Muricella sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 ca.,,Dry,,"Muzik, K.",4-May-83,,North Pacific Ocean,,,Japan,,,,"Kerama, Unajisachi",26.23,127.28,,,,,,,18,,,,,,Original Number : OK0569KM,350091,,,,,,,,5/10/16 17:36,http://n2t.net/ark:/65665/3da107ad2-e7a5-4b72-b751-5527dcadd337
USNM 75086,Specimen/Lot,cf. Versluysia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,Versluysia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,Muricella sp.,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,"Owston, A.",,,North Pacific Ocean,,,Japan,,,,"Honshu Island, Sagami Bay",,,,,Golden Hind R/V,,,,,,,,,,,200678,,,,,,,,10/17/14 21:11,http://n2t.net/ark:/65665/3bb92c117-d955-49f1-9e3e-9aaac911c163
USNM 25331,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Nutting, C. C.",,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Syntype,"Nutting. 1908. Proc. U.S. Natl. Mus. 34: 586, pl. 45, fig. 2,3, pl. 49, fig. 1.",,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,5 ca.,,Alcohol (Ethanol),4161,United States Fish Commission,7-Aug-02,Tangles - 8 hemp,North Pacific Ocean,,,United States,Hawaii,,,Nihoa Island,,,,Hawaiian Explorations,Albatross R/V,,,,71 to 335,,,,USFC/A4161,,,47082,,,,,,,,5/14/15 14:23,http://n2t.net/ark:/65665/3afe5d29f-c89f-47d2-b0c4-4fe349663c6c
USNM 54712,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,"Grigg, R.",20-Jun-70,,North Pacific Ocean,,,United States,Hawaii,,,"Oahu Island, Off NW Coast",21.795,-158.15,,Sango Expedition,Townsend Cromwell R/V,II,,,133 to 190,,,,,,,323385,,,,,,,,5/10/16 17:32,http://n2t.net/ark:/65665/3494fd944-affa-432d-92c1-49302bc6f3ad
USNM 56193,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),36-26,,5-May-68,,North Pacific Ocean,,,United States,Hawaii,,,Kaiwi Channel,21.15,-157.48,,Sango Expedition,Townsend Cromwell R/V,36,,,177 to 183,,,,,,,324686,,,,,,,,7/19/16 16:45,http://n2t.net/ark:/65665/3eb2e9acf-690e-455b-8f64-8a67633462e8
USNM 56194,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Alcohol (Ethanol),36-14,National Marine Fisheries Service,2-May-68,Trawl - Shrimp,North Pacific Ocean,,,United States,Hawaii,,,"Oahu Island, Kawela Bay, NW Of",21.7,-158.087,,Sango Expedition,Townsend Cromwell R/V,36,,,110,,,,,,,324686,,,,,,,,5/10/16 17:33,http://n2t.net/ark:/65665/3097edb2e-0b53-436b-b7a8-345d2e260b05
USNM 56195,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,3,,Alcohol (Ethanol),40-112,,30-Nov-68,,North Pacific Ocean,,,United States,Hawaii,,,"Oahu Island, N Of",21.6567,-158.118,,Sango Expedition,Townsend Cromwell R/V,40,,,102,,,,,,,324686,,,,,,,,7/19/16 17:55,http://n2t.net/ark:/65665/39a3e4002-44e6-4d96-b136-a7b6c858126c
USNM 56196,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,3,,Alcohol (Ethanol),40-112,,30-Nov-68,,North Pacific Ocean,,,United States,Hawaii,,,"Oahu Island, N Of",21.6567,-158.118,,Sango Expedition,Townsend Cromwell R/V,40,,,102,,,,,,,324686,,,,,,,,7/19/16 17:55,http://n2t.net/ark:/65665/3a3821601-ddf9-4f50-a2e3-bc58be11f180
USNM 58173,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),35-28,,6-Apr-68,,North Pacific Ocean,,,United States,Hawaii,,,Molokai Island,21.2417,-157.148,,Sango Expedition,Townsend Cromwell R/V,35,,,102 to 124,,,,,,,324686,,,,,,,,7/19/16 16:35,http://n2t.net/ark:/65665/3e3f15c38-13b9-4c94-b195-c30e813151b4
USNM 1010738,Specimen/Lot,"Cyclomuricea flabellata Nutting, 1908",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",2002,"Cyclomuricea flabellata Nutting, 1908 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),Dive P4-064,Hawaii Undersea Research Laboratory,25-Oct-02,,North Pacific Ocean,,,United States,Hawaii,Maui County,,"Molokai, Penguin Bank",21.9297,-157.527,,,Pisces IV DSR/V,KOK/Pices 4,,,198,,,,,,cruise/photo# : P4-064 specimen 1,2027603,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3b1fd4002-f69d-4275-95de-a7399d33100b
USNM 49833,Specimen/Lot,Cyclomuricea sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,Cyclomuricea sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),5275,United States Fish Commission,16-Jul-08,"Trawl - Agassiz beam, 12 ft",North Pacific Ocean,China Sea,,Philippines,Mindoro Occidental,,,"Verde Island Passage, Malavatuan Island",13.9319,120.171,,Philippines Expedition,Albatross R/V,,,,214,,,,USFC/A5275,,,0,,,,,,,,7/28/15 20:44,http://n2t.net/ark:/65665/34c3ef39b-a844-4b08-9af0-430830271a1e
USNM 54713,Specimen/Lot,Cyclomuricea sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,Cyclomuricea sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),HAUL 8,"Grigg, R.",12-Aug-70,,North Pacific Ocean,,,United States,Hawaii,,,"Oahu Island, Kaiwi Channel, East Of Makapuu",21.2986,-157.542,,Sango Expedition,Townsend Cromwell R/V,III,,,355 to 385,,,,,,,323385,,,,,,,,7/22/16 16:58,http://n2t.net/ark:/65665/3e4211ffa-207b-473a-8e4b-51a08ecc03da
USNM 54714,Specimen/Lot,Cyclomuricea sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Muzik, Katherine, (UNITED STATES)",,Cyclomuricea sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 ca.,,Alcohol (Ethanol),HAUL 1,"Grigg, R.",17-May-71,,North Pacific Ocean,,,United States,Hawaii,,,"Oahu Island, Makapuu Point",21.315,-157.558,,Sango Expedition,Townsend Cromwell R/V,X,,,344 to 463,,,,,,,323385,,,,,,,,7/27/16 17:58,http://n2t.net/ark:/65665/357ad2814-9eba-43c1-834b-8690ef1bbb43
USNM 1182908,Specimen/Lot,Cyclomuricea sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Rowley, Sonia, University of Hawaii at Manoa (UNITED STATES)",12-Sep-12,Cyclomuricea sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,"Muzik, K.",,,North Pacific Ocean,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/10/16 17:36,http://n2t.net/ark:/65665/3dfb9ffdc-4117-4cfe-86e8-d3401213dfb4
USNM 30093,Specimen/Lot,"Muricella abnormalis Nutting, 1912",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Nutting, C. C.",,"Muricella abnormalis Nutting, 1912 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Holotype,"Nutting. 1912. Proc. U.S. Natl. Mus. 43: 79, pl. 11, fig. 3,3a, pl. 20, fig. 6.",,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 ca.,,Alcohol (Ethanol),5070,United States Fish Commission,15-Oct-06,tangle swabs,North Pacific Ocean,Suruga Gulf,,Japan,Shizuoka,,,"Honshu Island, Numazu, Suruga Bay",35.0569,138.794,,Northwestern Pacific Expedition,Albatross R/V,,,,198,,,Has original artwork or illustration attached.,USFC/A5070,,,51381,,,,,,,,10/1/15 15:46,http://n2t.net/ark:/65665/39e3532c8-3756-4f51-a014-d9c26483d3b5
USNM 30085,Specimen/Lot,"Muricella complanata Wright & Studer, 1889",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Nutting, C. C.",,"Muricella complanata Wright & Studer, 1889 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),4461,United States Fish Commission,12-May-04,"Trawl - Blake Beam, 10 ft",North Pacific Ocean,,,United States,California,,,"Monterey Bay, Point Pinos",,,,California Coast Expedition,Albatross R/V,,,,521 to 653,,,,USFC/A4461,,,0,,,,,,,,6/16/15 16:14,http://n2t.net/ark:/65665/3831216be-7e40-4ff6-ab44-43719089c5f4
USNM 91919,Specimen/Lot,"Muricella complanata Wright & Studer, 1889",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Nutting, C. C.",,"Muricella complanata Wright & Studer, 1889 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),80,,13 Jun 1899,,South Pacific Ocean,,,Indonesia,Sulawesi,,,"Greater Sunda Islands, Makassar Strait, Balahalangan Island",-2.4167,117.717,,Siboga Expedition,Siboga R/V,,,,40 to 50,,,,,,,392622,,,,,,,,10/20/14 13:28,http://n2t.net/ark:/65665/3ddb60454-3f10-4e46-8617-70f71fa33cb6
USNM 1104699,Specimen/Lot,"Muricella complanata Wright & Studer, 1889",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",21-Dec-81,"Muricella complanata Wright & Studer, 1889 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),371D,,18-Aug-64,Trawl - Agassiz,Indian Ocean,,,Mozambique,,,,"Mozambique Channel, South of Inhambane",-24.77,35.33,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,7,,,165,,,,,,,412580,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/344596e87-1665-4f8d-9b4a-bb197dd723e8
USNM 44079,Specimen/Lot,"Muricella englemani Bayer, 1949",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Muricella englemani Bayer, 1949 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Holotype,"Bayer. 1949. Pac. Sci. 3: 202, fig. 2(d-h), pl. 2, fig. 1.",,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,9,"Russell, R. D.",6-Aug-47,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Off Bikini Atoll",11.4878,165.346,,"Bikini Scientific Resurvey, 1947",,,,,91 to 176,,,,,,,176603,,,,,,,,1/14/13 18:07,http://n2t.net/ark:/65665/3fb65823f-6ca2-4faf-948f-03176250e833
USNM 44080,Specimen/Lot,"Muricella englemani Bayer, 1949",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Muricella englemani Bayer, 1949 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Holotype,"Bayer. 1949. Pac. Sci. 3: 202, fig. 2(d-h), pl. 2, fig. 1.",,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 Fragment(s),,Alcohol (Ethanol),9,"Russell, R. D.",6-Aug-47,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Off Bikini Atoll",11.4878,165.346,,"Bikini Scientific Resurvey, 1947",,,,,91 to 176,,,,,,,176603,,,,,,,,1/26/17 20:25,http://n2t.net/ark:/65665/378747cbb-5610-4388-8800-219f52ea74ee
USNM 58945,Specimen/Lot,"Muricella flexuosa (Verrill, 1865)",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Muricella flexuosa (Verrill, 1865) : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,"Scott, T. J.",1979,,North Pacific Ocean,,,China,,,,"Hong Kong, Cape D'Aguilar",,,,,,,,,15 to 20,,,,,,specimen number : 10,336337,,,,,,,,3/11/13 21:02,http://n2t.net/ark:/65665/3b8aed004-b742-451b-86c1-57943ed5240d
USNM 93905,Specimen/Lot,"Muricella grandis Nutting, 1910",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Nutting, C. C.",,"Muricella grandis Nutting, 1910 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Paratype,,Schizotype,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 ca.,,Alcohol (Ethanol),117,,12 Jul 1899,,North Pacific Ocean,,,Indonesia,Sulawesi,,,"Greater Sunda Islands, Celebes Island, Off Kwandang Bay Entrance, North Celebes",1.0083,122.933,,Siboga Expedition,Siboga R/V,,,,80,,,,,,,392622,,,,,,,,10/20/14 13:40,http://n2t.net/ark:/65665/3a59098dc-8e70-4757-88bb-0e996bba16f2
USNM 42591,Specimen/Lot,"Muricella megaspina Hargitt & Rogers, 1901",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Hargitt, Charles W., Hargitt Collection",,"Muricella megaspina Hargitt & Rogers, 1901 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Holotype,Hargitt. 1901. Bull. U.S. Fish. Commn. 20: 282.,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,,,,North Atlantic Ocean,Caribbean Sea,,Puerto Rico,,,,,18.23,-66.55,,Puerto Rico Expedition,Fish Hawk R/V,,,,,,,,,,,97540,,,,,,,,1/14/13 18:07,http://n2t.net/ark:/65665/34143269a-a63c-4bed-8f05-88e90fa1363f
USNM 1201617,Specimen/Lot,"Muricella perramosa Ridley, 1882",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Nutting, C. C., State University Of Iowa",,"Muricella perramosa Ridley, 1882 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),164,,20 Aug 1899,,South Pacific Ocean,,,Indonesia,Irian Jaya,,,"Sele Strait, Salawati Island",-1.7083,130.792,,Siboga Expedition,Siboga R/V,,,,32,,,,,,catalog number : 24044,392622,,,,,,,,5/9/13 19:33,http://n2t.net/ark:/65665/3fa7b3211-c112-499c-94e5-8c55a6a4ea3c
USNM 1017226,Specimen/Lot,"Muricella plectana Grasshoff, 1999",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",15-Oct-03,"Muricella plectana Grasshoff, 1999 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,"Bargibant, G.",Nov-80,,South Pacific Ocean,,,New Caledonia,,,,,,,,ORSTOM,,,,,to 45,,,,,,,340617,,,,,,,,1/14/13 18:30,http://n2t.net/ark:/65665/3ed447ffc-49c7-4043-9990-bf7914bfa98e
USNM 1075342,Specimen/Lot,"Muricella ramosa Thomson & Henderson, 1905",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",1981,"Muricella ramosa Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),28,,27-Mar-63,,Indian Ocean,Andaman Sea,,India,Andaman and Nicobar Islands,,,,11.87,92.82,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,1,,,121,,,,,,,260812,,,,,,,,1/14/13 18:30,http://n2t.net/ark:/65665/39e516444-a858-4c18-bf4a-0d988ad66f13
USNM 1075916,Specimen/Lot,"Muricella ramosa Thomson & Henderson, 1905",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",1-Dec-81,"Muricella ramosa Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,1,Alcohol (Ethanol),259A,,1-Dec-63,trawl,Indian Ocean,"Arabian Sea, Gulf of Oman",,,,,,,26.58,56.42,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,4B,,,72 to 73,,,,,,,264511,,,,,,,,1/14/13 18:30,http://n2t.net/ark:/65665/30634d82c-26a5-4e8e-a138-d3b812e0c305
USNM 1076869,Specimen/Lot,"Muricella ramosa Thomson & Henderson, 1905",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",5-Oct-81,"Muricella ramosa Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),18,,21-Mar-63,,Indian Ocean,Andaman Sea,,Thailand,,,,"Phuket Island, West Of",7.57,98,,IIOE,Te Vega R/V,1,,,77,,,,,,,260812,,,,,,,,1/14/13 18:30,http://n2t.net/ark:/65665/3fc08b4f6-7391-449b-9e42-d484c6509c45
USNM 1077816,Specimen/Lot,"Muricella ramosa Thomson & Henderson, 1905",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",24-Sep-81,"Muricella ramosa Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),NOT REC.,,1964,,Indian Ocean,,,,,,,,,,,IIOE,Anton Bruun R/V,,,,,,,,,,,260812,,,,,,,,1/14/13 18:30,http://n2t.net/ark:/65665/3ad356170-6ef3-4e90-a711-edd171c8ad6b
USNM 1104207,Specimen/Lot,"Muricella ramosa Thomson & Henderson, 1905",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",10-Dec-81,"Muricella ramosa Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,3,,Alcohol (Ethanol),357B,,30 Jul 1964 (29 JUL 1964),,Indian Ocean,,,South Africa,Natal,,,"Durban, NE Of",-29.18,32.03,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,7,,,to 69,,,,,,,412580,,,,,,,,1/14/13 18:30,http://n2t.net/ark:/65665/3cc0aa3d6-6b38-4da5-a1e2-26c1a2ef665c
USNM 30045,Specimen/Lot,"Muricella reticulata Nutting, 1912",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Nutting, C. C.",,"Muricella reticulata Nutting, 1912 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Holotype,"Nutting. 1912. Proc. U.S. Natl. Mus. 43: 78,79, pl. 14, fig. 1,1a, pl. 20, fig. 5.",,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol); Slide,4936,United States Fish Commission,16-Aug-06,"Trawl - Agassiz beam, 9 ft",North Pacific Ocean,Kagoshima Gulf,,Japan,Kagoshima,,,"Kyushu Island, Osumi Strait, Sata Misaki",30.9111,130.625,,Northwestern Pacific Expedition,Albatross R/V,,,,188,,,,USFC/A4936,,,51381,,,,,,,,11/24/15 19:18,http://n2t.net/ark:/65665/33d8106b7-5be0-4c8b-8cc3-a1235a00a108
